Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
TRIU9103571,40FT,4000,BPTS,부산,내항,2024-06-06,2024-06-10,42000,확정 이후 연락
CMAU4780644,40FT,3600,E1CT,인천,내항,2024-06-02,2024-06-05,40000,전화 요망
TCLU5554325,20FT,2200,IFT,인천,내항,2024-06-01,2024-06-04,40000,야간 불가
MAEU7993134,40HQ,4100,HJIT,인천,외항,2024-06-07,2024-06-10,42000,전화 요망
TRIU9718885,40HQ,3900,BNCT,부산,외항,2024-06-02,2024-06-07,45000,야간 불가
EMCU8470452,40HQ,4100,HBCT,부산,내항,2024-06-06,2024-06-11,42000,확정 이후 연락
EMCU2164043,40HQ,4200,PCTC,평택,내항,2024-06-04,2024-06-09,42000,확정 이후 연락
MAEU5304291,40HQ,3900,HBCT,부산,내항,2024-06-04,2024-06-07,42000,전화 요망
ONEU3563779,40FT,3900,BNCT,부산,외항,2024-06-07,2024-06-12,45000,확정 이후 연락
HMMU4861828,20FT,2100,BPTG,부산,내항,2024-06-05,2024-06-09,42000,야간 불가
CMAU6936814,20FT,2100,HJIT,인천,외항,2024-06-07,2024-06-12,47000,빠른 픽업 가능
HMMU3214688,20FT,2400,PNC,부산,외항,2024-06-05,2024-06-08,40000,빠른 픽업 가능
MAEU2408296,20FT,2400,PNIT,부산,외항,2024-06-02,2024-06-05,45000,전화 요망
TCLU8682364,20FT,2500,ICT,인천,내항,2024-06-04,2024-06-09,42000,전화 요망
YMLU5556589,20FT,2500,IGCT,군산,내항,2024-06-01,2024-06-04,45000,전화 요망
FSCU3475548,20FT,2500,KIT,광양,내항,2024-06-02,2024-06-06,42000,확정 이후 연락
HMMU8759747,20FT,2100,HJIT,인천,외항,2024-06-06,2024-06-11,47000,전화 요망
OOLU8928933,20FT,2400,BCT,부산,외항,2024-06-03,2024-06-08,45000,빠른 픽업 가능
MAEU1603078,40FT,3600,TOC,부산,내항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
EMCU7281447,40HQ,4200,PNCT,평택,내항,2024-06-06,2024-06-10,47000,야간 불가
ONEU9003487,40HQ,3800,PNC,부산,외항,2024-06-04,2024-06-08,42000,야간 불가
HMMU5836515,40FT,3600,HBCT,부산,내항,2024-06-01,2024-06-04,50000,확정 이후 연락
MAEU8208556,40HQ,4200,HBCT,부산,내항,2024-06-01,2024-06-06,42000,빠른 픽업 가능
EMCU4811816,20FT,2500,KIT,광양,내항,2024-06-07,2024-06-11,45000,야간 불가
TRIU8950255,40HQ,4000,TOC,부산,내항,2024-06-06,2024-06-09,47000,확정 이후 연락
CMAU4804918,40FT,4000,TOC,부산,내항,2024-06-06,2024-06-10,50000,전화 요망
OOLU7044380,40HQ,4000,E1CT,인천,내항,2024-06-02,2024-06-07,45000,전화 요망
ONEU6221933,20FT,2100,PNIT,부산,외항,2024-06-07,2024-06-10,50000,전화 요망
YMLU9205455,40HQ,4000,BPTS,부산,내항,2024-06-05,2024-06-09,50000,확정 이후 연락
CMAU2007186,40FT,3800,PCTC,평택,내항,2024-06-06,2024-06-10,40000,빠른 픽업 가능
EMCU6611241,40HQ,3900,DGT,부산,외항,2024-06-04,2024-06-08,50000,야간 불가
TRIU4257535,20FT,2500,JUCT,울산,내항,2024-06-02,2024-06-06,40000,야간 불가
TCLU4291033,40FT,4000,PNCT,평택,내항,2024-06-02,2024-06-07,42000,야간 불가
FSCU5468219,40HQ,3900,HBCT,부산,내항,2024-06-04,2024-06-07,40000,빠른 픽업 가능
ONEU9674544,40HQ,3900,GWCT,광양,내항,2024-06-04,2024-06-07,40000,빠른 픽업 가능
CMAU9756379,40FT,3600,HJIT,인천,외항,2024-06-05,2024-06-09,47000,야간 불가
TCLU5723015,40HQ,4000,BCT,부산,외항,2024-06-06,2024-06-09,42000,빠른 픽업 가능
TRIU5443916,40FT,3700,BCT,부산,외항,2024-06-01,2024-06-06,45000,야간 불가
TCLU9278287,20FT,2500,BCT,부산,외항,2024-06-05,2024-06-10,42000,전화 요망
EMCU8725530,40FT,3900,PCTC,평택,내항,2024-06-04,2024-06-07,42000,전화 요망
MAEU2339559,40HQ,4000,BPTG,부산,내항,2024-06-05,2024-06-09,45000,야간 불가
OOLU1282705,40HQ,3900,PCTC,평택,내항,2024-06-03,2024-06-07,40000,야간 불가
TRIU2484880,20FT,2300,JUCT,울산,내항,2024-06-05,2024-06-08,50000,야간 불가
EMCU4411239,20FT,2100,BCT,부산,외항,2024-06-06,2024-06-11,40000,확정 이후 연락
CMAU3212572,20FT,2100,E1CT,인천,내항,2024-06-02,2024-06-07,45000,빠른 픽업 가능
YMLU1322227,20FT,2400,BNCT,부산,외항,2024-06-03,2024-06-07,50000,확정 이후 연락
FSCU5741465,40FT,4000,KIT,광양,내항,2024-06-03,2024-06-08,50000,확정 이후 연락
HMMU4104336,20FT,2300,BPTS,부산,내항,2024-06-04,2024-06-09,42000,야간 불가
EMCU3649145,40HQ,4200,BPTG,부산,내항,2024-06-01,2024-06-04,45000,확정 이후 연락
CMAU6133043,40HQ,4100,SNCT,인천,외항,2024-06-02,2024-06-06,40000,전화 요망
HMMU8332162,40FT,3700,PNC,부산,외항,2024-06-05,2024-06-10,40000,확정 이후 연락
OOLU7279906,40FT,3900,HJIT,인천,외항,2024-06-04,2024-06-07,45000,야간 불가
MSCU2936825,40HQ,4000,IGCT,군산,내항,2024-06-02,2024-06-06,50000,야간 불가
EMCU3514125,20FT,2200,PNIT,부산,외항,2024-06-03,2024-06-08,42000,전화 요망
CMAU9879085,40FT,3800,PNIT,부산,외항,2024-06-04,2024-06-07,45000,확정 이후 연락
MAEU7989806,20FT,2100,HJIT,인천,외항,2024-06-05,2024-06-10,42000,확정 이후 연락
TCLU9428353,20FT,2400,IFT,인천,내항,2024-06-05,2024-06-08,42000,야간 불가
EMCU8841345,40FT,3900,TOC,부산,내항,2024-06-07,2024-06-10,42000,야간 불가
MAEU2185304,40HQ,3900,ICT,인천,내항,2024-06-02,2024-06-05,40000,야간 불가
FSCU5769849,40HQ,4200,HBCT,부산,내항,2024-06-01,2024-06-05,42000,빠른 픽업 가능
EMCU8453000,40FT,3800,BCT,부산,외항,2024-06-02,2024-06-05,47000,전화 요망
CMAU7166454,20FT,2200,ICT,인천,내항,2024-06-02,2024-06-07,42000,확정 이후 연락
CMAU2603255,20FT,2400,BPTS,부산,내항,2024-06-01,2024-06-04,45000,빠른 픽업 가능
MAEU6558107,40HQ,4000,UNCT,울산,내항,2024-06-07,2024-06-12,50000,전화 요망
CMAU3111734,20FT,2200,IGCT,군산,내항,2024-06-02,2024-06-05,47000,빠른 픽업 가능
CMAU6437111,40HQ,4200,GWCT,광양,내항,2024-06-02,2024-06-05,45000,야간 불가
ONEU8132832,40FT,3900,HJIT,인천,외항,2024-06-07,2024-06-10,47000,전화 요망
YMLU9799995,20FT,2500,PNCT,평택,내항,2024-06-05,2024-06-09,45000,전화 요망
MAEU9676371,40FT,3800,JUCT,울산,내항,2024-06-03,2024-06-07,50000,전화 요망
CMAU9421056,40FT,4000,PNCT,평택,내항,2024-06-05,2024-06-08,45000,야간 불가
CMAU5206560,20FT,2300,PNIT,부산,외항,2024-06-04,2024-06-07,42000,야간 불가
HMMU6019685,40HQ,4000,ICT,인천,내항,2024-06-07,2024-06-12,47000,빠른 픽업 가능
MSCU7345284,20FT,2200,UNCT,울산,내항,2024-06-05,2024-06-09,50000,야간 불가
OOLU3064812,40HQ,4200,PNIT,부산,외항,2024-06-02,2024-06-06,47000,야간 불가
TCLU2087670,20FT,2300,SNCT,인천,외항,2024-06-06,2024-06-10,45000,확정 이후 연락
YMLU1053019,40HQ,3800,JUCT,울산,내항,2024-06-02,2024-06-06,47000,야간 불가
MAEU8902901,20FT,2200,HBCT,부산,내항,2024-06-03,2024-06-06,42000,야간 불가
EMCU8521960,20FT,2100,E1CT,인천,내항,2024-06-01,2024-06-06,42000,빠른 픽업 가능
MAEU3564739,40HQ,4200,SNCT,인천,외항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
HMMU5160856,40FT,3700,IFT,인천,내항,2024-06-07,2024-06-10,42000,빠른 픽업 가능
TCLU3432032,20FT,2400,E1CT,인천,내항,2024-06-01,2024-06-04,45000,야간 불가
TCLU5137992,40HQ,4100,SNCT,인천,외항,2024-06-02,2024-06-06,50000,야간 불가
FSCU3676501,20FT,2500,JUCT,울산,내항,2024-06-02,2024-06-06,45000,전화 요망
HMMU8777394,20FT,2200,UNCT,울산,내항,2024-06-01,2024-06-05,47000,전화 요망
MAEU4416186,20FT,2500,HJIT,인천,외항,2024-06-05,2024-06-08,50000,확정 이후 연락
CMAU1078632,40HQ,3800,BPTG,부산,내항,2024-06-01,2024-06-05,42000,빠른 픽업 가능
HMMU8187102,40HQ,3800,E1CT,인천,내항,2024-06-03,2024-06-07,47000,전화 요망
CMAU5197084,40FT,3700,HBCT,부산,내항,2024-06-03,2024-06-07,45000,야간 불가
ONEU6509264,40FT,3800,JUCT,울산,내항,2024-06-05,2024-06-09,50000,확정 이후 연락
MAEU1654762,20FT,2500,DGT,부산,외항,2024-06-02,2024-06-07,40000,확정 이후 연락
CMAU1910902,40FT,3900,PNC,부산,외항,2024-06-01,2024-06-05,42000,야간 불가
YMLU5775010,40HQ,3800,PNC,부산,외항,2024-06-04,2024-06-08,45000,빠른 픽업 가능
EMCU5283000,40FT,3900,IGCT,군산,내항,2024-06-01,2024-06-05,42000,야간 불가
TCLU5641479,40HQ,4200,GWCT,광양,내항,2024-06-03,2024-06-08,40000,야간 불가
FSCU5517942,20FT,2200,IFT,인천,내항,2024-06-05,2024-06-10,50000,야간 불가
YMLU8965330,40FT,4000,SNCT,인천,외항,2024-06-03,2024-06-06,40000,빠른 픽업 가능
YMLU1066305,40FT,3600,GWCT,광양,내항,2024-06-07,2024-06-12,47000,야간 불가
TRIU2143189,40HQ,3900,PNCT,평택,내항,2024-06-01,2024-06-05,45000,야간 불가
TRIU3463016,40FT,3900,HBCT,부산,내항,2024-06-06,2024-06-11,45000,확정 이후 연락
CMAU3720418,40HQ,4000,ICT,인천,내항,2024-06-07,2024-06-11,40000,전화 요망
MSCU6518547,40HQ,3800,BPTS,부산,내항,2024-06-06,2024-06-10,50000,빠른 픽업 가능
ONEU2864083,40FT,3600,E1CT,인천,내항,2024-06-06,2024-06-10,42000,전화 요망
FSCU7066534,20FT,2100,DGT,부산,외항,2024-06-03,2024-06-07,47000,확정 이후 연락
MAEU6020702,40FT,3600,PNC,부산,외항,2024-06-03,2024-06-06,45000,야간 불가
FSCU9539265,40FT,4000,SNCT,인천,외항,2024-06-07,2024-06-12,50000,빠른 픽업 가능
OOLU3605016,40FT,3800,GWCT,광양,내항,2024-06-01,2024-06-04,47000,빠른 픽업 가능
MSCU9072373,40FT,3800,HBCT,부산,내항,2024-06-02,2024-06-06,47000,야간 불가
EMCU3301805,40FT,3700,SNCT,인천,외항,2024-06-01,2024-06-04,47000,확정 이후 연락
CMAU2506404,40FT,3900,HJIT,인천,외항,2024-06-01,2024-06-06,45000,확정 이후 연락
MAEU5350951,20FT,2200,PNIT,부산,외항,2024-06-01,2024-06-06,40000,확정 이후 연락
FSCU3962824,40FT,3900,UNCT,울산,내항,2024-06-01,2024-06-04,50000,확정 이후 연락
EMCU5136980,20FT,2100,PCTC,평택,내항,2024-06-03,2024-06-08,40000,전화 요망
OOLU2820096,20FT,2500,PNIT,부산,외항,2024-06-04,2024-06-08,50000,빠른 픽업 가능
ONEU7423452,20FT,2400,HBCT,부산,내항,2024-06-05,2024-06-08,40000,전화 요망
CMAU5739844,20FT,2400,UNCT,울산,내항,2024-06-05,2024-06-09,50000,확정 이후 연락
EMCU4272443,40FT,3700,PCTC,평택,내항,2024-06-02,2024-06-06,45000,확정 이후 연락
MAEU7608365,20FT,2300,KIT,광양,내항,2024-06-06,2024-06-09,45000,확정 이후 연락
MAEU8198676,40HQ,4100,BCT,부산,외항,2024-06-01,2024-06-04,40000,전화 요망
ONEU1576048,40FT,3600,PNCT,평택,내항,2024-06-06,2024-06-11,40000,전화 요망
HMMU3797062,20FT,2400,BCT,부산,외항,2024-06-04,2024-06-07,42000,빠른 픽업 가능
TRIU9006369,20FT,2100,BPTS,부산,내항,2024-06-05,2024-06-08,45000,전화 요망
TCLU2551150,40HQ,4100,GWCT,광양,내항,2024-06-07,2024-06-10,45000,야간 불가
TRIU1333186,20FT,2300,HBCT,부산,내항,2024-06-05,2024-06-09,50000,확정 이후 연락
OOLU6536999,40HQ,4000,KIT,광양,내항,2024-06-03,2024-06-06,47000,야간 불가
YMLU3358630,40FT,3600,IGCT,군산,내항,2024-06-01,2024-06-05,47000,야간 불가
ONEU2471474,40FT,4000,PNIT,부산,외항,2024-06-05,2024-06-08,47000,확정 이후 연락
HMMU7153020,20FT,2500,UNCT,울산,내항,2024-06-03,2024-06-08,45000,빠른 픽업 가능
ONEU4739605,20FT,2200,JUCT,울산,내항,2024-06-04,2024-06-07,50000,확정 이후 연락
TCLU8530912,20FT,2300,TOC,부산,내항,2024-06-03,2024-06-08,40000,전화 요망
MSCU4919719,40HQ,4100,PNIT,부산,외항,2024-06-07,2024-06-11,40000,빠른 픽업 가능
CMAU8146006,40FT,3700,BCT,부산,외항,2024-06-02,2024-06-06,42000,확정 이후 연락
MAEU1905303,40FT,3900,IFT,인천,내항,2024-06-03,2024-06-06,45000,야간 불가
TRIU5201803,20FT,2300,UNCT,울산,내항,2024-06-02,2024-06-06,40000,야간 불가
TCLU5072763,40HQ,3800,TOC,부산,내항,2024-06-01,2024-06-05,47000,전화 요망
FSCU2978982,20FT,2200,IGCT,군산,내항,2024-06-05,2024-06-09,42000,전화 요망
YMLU7852628,40FT,3900,PNCT,평택,내항,2024-06-04,2024-06-08,40000,확정 이후 연락
EMCU8438039,40HQ,3900,TOC,부산,내항,2024-06-05,2024-06-09,45000,빠른 픽업 가능
EMCU6226965,40HQ,4100,HBCT,부산,내항,2024-06-07,2024-06-11,40000,빠른 픽업 가능
YMLU5572229,40HQ,3900,IGCT,군산,내항,2024-06-02,2024-06-05,45000,빠른 픽업 가능
FSCU5387445,40HQ,4100,BNCT,부산,외항,2024-06-02,2024-06-06,45000,야간 불가
EMCU9666182,40HQ,4100,GWCT,광양,내항,2024-06-05,2024-06-09,47000,전화 요망
TCLU4698875,40HQ,4200,PNIT,부산,외항,2024-06-03,2024-06-08,42000,확정 이후 연락
OOLU2706880,40FT,4000,JUCT,울산,내항,2024-06-06,2024-06-10,47000,야간 불가
HMMU4591902,20FT,2300,JUCT,울산,내항,2024-06-05,2024-06-08,42000,전화 요망
MAEU1487491,20FT,2400,BPTS,부산,내항,2024-06-07,2024-06-12,50000,야간 불가
MAEU3692888,20FT,2100,E1CT,인천,내항,2024-06-03,2024-06-07,50000,확정 이후 연락
OOLU9435833,20FT,2200,BPTG,부산,내항,2024-06-02,2024-06-06,42000,전화 요망
MSCU8630519,40HQ,4000,JUCT,울산,내항,2024-06-04,2024-06-08,40000,전화 요망
MSCU3837111,20FT,2200,UNCT,울산,내항,2024-06-01,2024-06-04,40000,빠른 픽업 가능
MAEU5083417,20FT,2500,GWCT,광양,내항,2024-06-07,2024-06-12,40000,확정 이후 연락
YMLU3601206,40FT,3900,JUCT,울산,내항,2024-06-02,2024-06-06,42000,전화 요망
EMCU3519169,20FT,2200,IFT,인천,내항,2024-06-02,2024-06-05,45000,전화 요망
EMCU5222069,40HQ,4200,IGCT,군산,내항,2024-06-01,2024-06-04,42000,야간 불가
MSCU4976862,40HQ,4200,UNCT,울산,내항,2024-06-03,2024-06-06,50000,빠른 픽업 가능
TCLU4353669,40FT,3700,BPTS,부산,내항,2024-06-06,2024-06-11,42000,야간 불가
TRIU6417419,20FT,2300,PNC,부산,외항,2024-06-07,2024-06-10,40000,빠른 픽업 가능
MAEU5027249,20FT,2500,HJIT,인천,외항,2024-06-04,2024-06-07,47000,전화 요망
ONEU3111489,40HQ,4100,HJIT,인천,외항,2024-06-05,2024-06-10,47000,전화 요망
HMMU6460818,40FT,3800,BPTS,부산,내항,2024-06-05,2024-06-10,47000,야간 불가
MAEU8408931,40FT,3600,BPTS,부산,내항,2024-06-05,2024-06-10,50000,야간 불가
MSCU5406011,20FT,2500,IGCT,군산,내항,2024-06-05,2024-06-10,50000,전화 요망
EMCU4769578,40HQ,3800,PNCT,평택,내항,2024-06-04,2024-06-08,42000,확정 이후 연락
CMAU6782365,20FT,2200,BCT,부산,외항,2024-06-01,2024-06-05,45000,빠른 픽업 가능
TCLU5124754,40FT,4000,PNC,부산,외항,2024-06-07,2024-06-10,42000,야간 불가
MAEU1206322,20FT,2200,BPTG,부산,내항,2024-06-05,2024-06-10,40000,야간 불가
MSCU9485880,40HQ,4100,BCT,부산,외항,2024-06-03,2024-06-07,47000,전화 요망
FSCU6176363,40HQ,4100,ICT,인천,내항,2024-06-06,2024-06-11,45000,전화 요망
MSCU5932963,40FT,4000,ICT,인천,내항,2024-06-07,2024-06-11,42000,야간 불가
OOLU2451044,20FT,2500,UNCT,울산,내항,2024-06-03,2024-06-08,42000,확정 이후 연락
MSCU4801171,40FT,4000,E1CT,인천,내항,2024-06-07,2024-06-12,45000,빠른 픽업 가능
TCLU8472551,20FT,2400,IGCT,군산,내항,2024-06-02,2024-06-06,50000,확정 이후 연락
CMAU1440041,40FT,3600,HJIT,인천,외항,2024-06-07,2024-06-12,50000,확정 이후 연락
HMMU4917307,20FT,2200,GWCT,광양,내항,2024-06-03,2024-06-08,50000,야간 불가
OOLU9016415,20FT,2100,KIT,광양,내항,2024-06-05,2024-06-10,50000,야간 불가
HMMU6532247,40FT,4000,DGT,부산,외항,2024-06-07,2024-06-12,42000,야간 불가
ONEU7120101,40HQ,3900,JUCT,울산,내항,2024-06-07,2024-06-11,42000,확정 이후 연락
MAEU3111230,40FT,4000,SNCT,인천,외항,2024-06-05,2024-06-10,42000,야간 불가
MAEU9323891,40HQ,3900,ICT,인천,내항,2024-06-07,2024-06-11,40000,빠른 픽업 가능
ONEU9784710,40HQ,4000,ICT,인천,내항,2024-06-07,2024-06-12,50000,야간 불가
ONEU3831585,40HQ,4200,BNCT,부산,외항,2024-06-04,2024-06-09,42000,전화 요망
MAEU2748424,20FT,2300,BCT,부산,외항,2024-06-07,2024-06-10,40000,야간 불가
YMLU4488427,40FT,4000,IGCT,군산,내항,2024-06-01,2024-06-06,42000,야간 불가
YMLU5122174,20FT,2500,KIT,광양,내항,2024-06-02,2024-06-05,45000,야간 불가
FSCU4850311,40FT,3900,IGCT,군산,내항,2024-06-03,2024-06-06,47000,야간 불가
EMCU2583704,40HQ,3800,TOC,부산,내항,2024-06-06,2024-06-11,45000,전화 요망
TCLU2651466,20FT,2200,DGT,부산,외항,2024-06-01,2024-06-06,45000,빠른 픽업 가능
TRIU7168985,40HQ,4000,PNC,부산,외항,2024-06-04,2024-06-08,42000,전화 요망
ONEU1617274,40HQ,4100,PNIT,부산,외항,2024-06-05,2024-06-09,45000,확정 이후 연락
MAEU7580988,40FT,4000,GWCT,광양,내항,2024-06-03,2024-06-07,47000,야간 불가
OOLU4203612,20FT,2300,BPTG,부산,내항,2024-06-07,2024-06-12,45000,빠른 픽업 가능
FSCU3417537,20FT,2400,BPTS,부산,내항,2024-06-07,2024-06-12,42000,전화 요망
TCLU1267448,40FT,3800,TOC,부산,내항,2024-06-03,2024-06-06,40000,야간 불가
TCLU7037483,20FT,2400,BPTS,부산,내항,2024-06-01,2024-06-05,45000,확정 이후 연락
TRIU9801226,20FT,2400,KIT,광양,내항,2024-06-02,2024-06-06,50000,전화 요망
YMLU2334827,40HQ,3900,BPTS,부산,내항,2024-06-06,2024-06-09,47000,빠른 픽업 가능
OOLU3651390,20FT,2100,PCTC,평택,내항,2024-06-03,2024-06-06,47000,빠른 픽업 가능
ONEU7553920,40FT,3800,HJIT,인천,외항,2024-06-02,2024-06-07,42000,확정 이후 연락
OOLU7102596,40FT,3800,BCT,부산,외항,2024-06-03,2024-06-08,40000,확정 이후 연락
TRIU5583057,40FT,3700,DGT,부산,외항,2024-06-07,2024-06-12,47000,빠른 픽업 가능
EMCU5602703,40HQ,4000,BNCT,부산,외항,2024-06-07,2024-06-11,47000,전화 요망
TRIU5039708,20FT,2400,PNCT,평택,내항,2024-06-07,2024-06-11,42000,빠른 픽업 가능
ONEU5265222,40FT,3800,HJIT,인천,외항,2024-06-01,2024-06-04,42000,전화 요망
TCLU4832983,40HQ,4200,IFT,인천,내항,2024-06-05,2024-06-08,47000,확정 이후 연락
MAEU6257136,40FT,3700,UNCT,울산,내항,2024-06-02,2024-06-05,47000,빠른 픽업 가능
YMLU6483560,40HQ,3900,E1CT,인천,내항,2024-06-07,2024-06-12,40000,야간 불가
MAEU9348100,20FT,2200,IFT,인천,내항,2024-06-06,2024-06-11,45000,야간 불가
YMLU1277584,40FT,3600,PNIT,부산,외항,2024-06-02,2024-06-07,40000,야간 불가
ONEU7648039,20FT,2400,UNCT,울산,내항,2024-06-04,2024-06-09,40000,확정 이후 연락
TRIU8441319,40HQ,3900,TOC,부산,내항,2024-06-06,2024-06-10,40000,전화 요망
OOLU8912082,40FT,3800,KIT,광양,내항,2024-06-06,2024-06-09,42000,확정 이후 연락
MSCU3919755,40FT,4000,PCTC,평택,내항,2024-06-02,2024-06-06,40000,확정 이후 연락
HMMU2541268,40HQ,4200,HBCT,부산,내항,2024-06-01,2024-06-06,45000,빠른 픽업 가능
TCLU6960256,40FT,3800,UNCT,울산,내항,2024-06-05,2024-06-10,45000,야간 불가
FSCU4508682,40HQ,4200,SNCT,인천,외항,2024-06-01,2024-06-05,50000,야간 불가
MAEU2263298,40FT,3900,TOC,부산,내항,2024-06-05,2024-06-09,40000,야간 불가
TRIU6586360,40HQ,4200,SNCT,인천,외항,2024-06-02,2024-06-05,50000,야간 불가
CMAU2924474,40HQ,3900,KIT,광양,내항,2024-06-01,2024-06-05,42000,확정 이후 연락
YMLU5186914,40FT,4000,DGT,부산,외항,2024-06-07,2024-06-12,42000,확정 이후 연락
EMCU7247928,40HQ,3800,BCT,부산,외항,2024-06-05,2024-06-08,45000,확정 이후 연락
EMCU2449295,40HQ,4100,SNCT,인천,외항,2024-06-03,2024-06-07,40000,빠른 픽업 가능
TCLU7112111,40FT,3600,PCTC,평택,내항,2024-06-07,2024-06-11,50000,전화 요망
ONEU5831761,40FT,3700,GWCT,광양,내항,2024-06-05,2024-06-10,45000,확정 이후 연락
EMCU2858561,40HQ,3800,PCTC,평택,내항,2024-06-01,2024-06-06,40000,빠른 픽업 가능
EMCU5335401,40FT,4000,DGT,부산,외항,2024-06-06,2024-06-11,42000,야간 불가
MSCU1238069,40HQ,4000,TOC,부산,내항,2024-06-03,2024-06-08,45000,확정 이후 연락
MAEU9750611,20FT,2500,GWCT,광양,내항,2024-06-03,2024-06-06,40000,확정 이후 연락
HMMU3373575,40HQ,4100,ICT,인천,내항,2024-06-02,2024-06-05,42000,확정 이후 연락
FSCU1766380,20FT,2100,TOC,부산,내항,2024-06-01,2024-06-05,50000,빠른 픽업 가능
TCLU5991096,40FT,3800,GWCT,광양,내항,2024-06-01,2024-06-04,45000,빠른 픽업 가능
EMCU3168256,40HQ,4000,E1CT,인천,내항,2024-06-05,2024-06-10,47000,확정 이후 연락
OOLU7704083,40FT,4000,TOC,부산,내항,2024-06-01,2024-06-06,40000,야간 불가
TRIU1971550,40FT,3900,SNCT,인천,외항,2024-06-01,2024-06-04,45000,확정 이후 연락
MAEU5152653,20FT,2200,PNCT,평택,내항,2024-06-04,2024-06-08,50000,확정 이후 연락
EMCU1373097,40FT,3600,TOC,부산,내항,2024-06-01,2024-06-06,40000,확정 이후 연락
ONEU8840779,20FT,2300,E1CT,인천,내항,2024-06-06,2024-06-10,50000,야간 불가
CMAU4249748,40FT,3700,BNCT,부산,외항,2024-06-05,2024-06-09,47000,전화 요망
EMCU7191781,20FT,2300,BPTG,부산,내항,2024-06-06,2024-06-11,50000,전화 요망
TRIU2425533,40FT,3600,DGT,부산,외항,2024-06-04,2024-06-08,40000,전화 요망
TCLU6401634,20FT,2100,KIT,광양,내항,2024-06-07,2024-06-11,42000,야간 불가
OOLU2665777,20FT,2200,IFT,인천,내항,2024-06-07,2024-06-11,50000,확정 이후 연락
TRIU1124797,40HQ,4100,HBCT,부산,내항,2024-06-04,2024-06-08,42000,확정 이후 연락
HMMU2537195,20FT,2200,IGCT,군산,내항,2024-06-01,2024-06-06,47000,야간 불가
FSCU8228287,40HQ,4000,HBCT,부산,내항,2024-06-02,2024-06-07,40000,야간 불가
YMLU2552765,40FT,4000,IFT,인천,내항,2024-06-05,2024-06-08,42000,야간 불가
HMMU2343414,20FT,2400,JUCT,울산,내항,2024-06-01,2024-06-06,40000,야간 불가
EMCU1896287,40FT,3700,BCT,부산,외항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
EMCU6114041,40FT,4000,DGT,부산,외항,2024-06-04,2024-06-09,47000,확정 이후 연락
HMMU1997107,20FT,2200,PNC,부산,외항,2024-06-01,2024-06-06,50000,야간 불가
EMCU2211127,20FT,2400,E1CT,인천,내항,2024-06-06,2024-06-11,50000,확정 이후 연락
HMMU6625841,20FT,2500,DGT,부산,외항,2024-06-02,2024-06-06,45000,야간 불가
TCLU5194808,40HQ,4200,BNCT,부산,외항,2024-06-02,2024-06-07,40000,확정 이후 연락
OOLU5987068,40HQ,4000,PCTC,평택,내항,2024-06-07,2024-06-11,45000,야간 불가
FSCU4100584,40FT,3700,DGT,부산,외항,2024-06-06,2024-06-09,45000,확정 이후 연락
YMLU5699672,40FT,3800,PNIT,부산,외항,2024-06-07,2024-06-11,47000,전화 요망
FSCU1920518,40FT,3700,BNCT,부산,외항,2024-06-02,2024-06-05,42000,확정 이후 연락
CMAU1695830,40HQ,4000,BPTG,부산,내항,2024-06-03,2024-06-08,50000,빠른 픽업 가능
FSCU5068087,40FT,3800,GWCT,광양,내항,2024-06-02,2024-06-06,47000,확정 이후 연락
TRIU9476787,40HQ,3800,DGT,부산,외항,2024-06-01,2024-06-04,45000,빠른 픽업 가능
EMCU5657575,40FT,3900,DGT,부산,외항,2024-06-05,2024-06-08,50000,전화 요망
TRIU9893526,40FT,3800,UNCT,울산,내항,2024-06-04,2024-06-07,45000,확정 이후 연락
CMAU4844989,40HQ,4200,HBCT,부산,내항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
OOLU7298902,20FT,2500,BCT,부산,외항,2024-06-06,2024-06-11,45000,확정 이후 연락
EMCU4377847,40FT,4000,BPTG,부산,내항,2024-06-04,2024-06-08,47000,전화 요망
YMLU9074228,20FT,2500,BPTS,부산,내항,2024-06-05,2024-06-09,42000,확정 이후 연락
OOLU1435620,40HQ,4200,HJIT,인천,외항,2024-06-05,2024-06-10,47000,빠른 픽업 가능
TRIU5668286,40HQ,4000,BNCT,부산,외항,2024-06-01,2024-06-04,42000,확정 이후 연락
ONEU2438342,20FT,2400,IFT,인천,내항,2024-06-03,2024-06-08,47000,야간 불가
CMAU5561448,20FT,2100,SNCT,인천,외항,2024-06-07,2024-06-10,40000,전화 요망
ONEU6988989,20FT,2400,PNC,부산,외항,2024-06-06,2024-06-10,45000,야간 불가
OOLU5500298,40HQ,3900,HBCT,부산,내항,2024-06-03,2024-06-06,42000,전화 요망
TRIU8770773,40FT,4000,DGT,부산,외항,2024-06-06,2024-06-10,50000,빠른 픽업 가능
OOLU1061565,40FT,3900,PNCT,평택,내항,2024-06-02,2024-06-07,47000,확정 이후 연락
TCLU4048206,40FT,3900,KIT,광양,내항,2024-06-02,2024-06-05,50000,확정 이후 연락
MSCU6263010,40HQ,3900,KIT,광양,내항,2024-06-05,2024-06-08,50000,야간 불가
